"TITLE"	"CATEGORY"
"Women Feel More Stress At Home Than At Work, Study Finds"	"m"
"Selena Gomez exposes her derriere in VERY short cut-offs while heading to a  ..."	"e"
"As GM Adds Millions to Recall Ranks, Are Any Models Unblemished?"	"t"
"Neil Patrick Harris - Neil Patrick Harris thinks coming out improved career"	"e"
"22 Jump Street tops weekend box office at $60M... achieving second best  ..."	"e"
"Not Again! Duck Dynasty's Phil Robertson Unleashes Homophobic Hate At Church"	"e"
"Oil slips further as supply fears recede"	"b"
"J&J Withdraws Hysterectomy Device Tied to Cancer Spread"	"m"
"'See ya on the way down': Charlie Sheen unleashes rant at Rihanna after she  ..."	"e"
"'My mother touched me I'm certain': Hip hop mogul gunned down at mom's  ..."	"e"
"Charlize Theron - Charlize Theron feared death on set of new film"	"e"
"Kiefer Sutherland Issues Professional Response To Freddie Prinze Jr.'s  ..."	"e"
"McDonald's Profit Slides As Taco Bell Launches Breakfast Taco"	"b"
"'I love you so much!': Kim Kardashian wishes niece Penelope Disick a happy  ..."	"e"
"Is Aaron Paul messing with your Xbox? Advert starring the Breaking Bad actor is  ..."	"t"
"Boeing Profit Beats Estimates on Higher Jetliner Deliveries (1)"	"b"
"GM Hit With Wrongful Death Lawsuit Over Ignition Defect"	"t"
"Kanye will be pleased! Kim Kardashian shows off her pole dancing skills in  ..."	"e"
"Coca-Cola, Pepsi Plan to Remove Controversial Beverage Additive"	"b"
"Therapist who started 'conscious uncoupling' speaks out about Gwyneth Paltrow"	"e"
"China's Lanzhou Warns Drinking Water Contains Dangerous Levels Of Benzene"	"b"
"Fast-Food Protests Expected In More Than 30 Countries"	"b"
"Canadian Stocks Rise to Record Amid Optimism on Interest Rates"	"b"
"Janet Yellen Keeps the Fed on Course"	"b"
"Hugh Jackman Got Up Close And Personal With A Sock For His Nude Scene In  ..."	"e"
"US stocks edge higher in early trading"	"e"
"Draghi Says ECB Must Be Watchful on Low Inflation"	"b"
"Olympic champion Charlie White gets axed from Dancing With The Stars' semi  ..."	"e"
"US Stocks Decline as Financial, Technology Shares Lead Drop"	"b"
"Led Zeppelin STOLE Stairway To Heaven from us, claim band who toured with  ..."	"e"
"Germany's Yield Turns Negative as Notes Rally on Draghi Outlook"	"b"
"Emerging Stocks Rise as Fed Maintains Pace of Stimulus Reduction"	"b"
"Tracy Morgan In Fair Health Condition After New Jersey Crash"	"e"
"Eva Longoria - Eva Longoria's Las Vegas Restaurant Closes"	"m"
"Emma Stone - Emma Stone would 'love' to work with Andrew Garfield again"	"e"
"The Rolling Stones' Keith Richards Will Write Children's Picture Book"	"e"
"Oprah Chai: How She Created Her New Tea With Teavana And Starbucks (VIDEO)"	"e"
"Bruce Springsteen's Rock And Roll Hall Of Fame Gig Confirmed"	"e"
"Review Round-Up: 22 Jump Street"	"e"
"Mobileye Jumps After Pricing Largest Israel IPO in US"	"b"
"Jessica Simpson - Jessica Simpson To Wed On Saturday - Report"	"e"
"Film reviews for YOU: The Grand Budapest Hotel by Maria Realf"	"e"
"Peaches Geldof Funeral Set, But We Still Don't Know How She Died"	"e"
"New York radio host fired following racist Twitter tirade against black woman  ..."	"e"
"Selena Gomez scores favourite female singer at the Nickelodeon Kids' Choice  ..."	"e"
"Yahoo's 1Q shows modest gains in ad business"	"b"
"Oil Climbs With Gold on Ukraine Tensions as Euro Falls on Draghi"	"b"
"Uninsured Rate Falls To Lowest Since 2008: Gallup"	"b"
"FDA Issues Clarification on Wood Aging of Cheese"	"m"
"The defect was not reported to consumers for years and has been linked to at  ..."	"t"
"Neptune's Moon Triton Spotlighted In 'Best-Ever' Map Created From Old Voyager  ..."	"t"
"Ben Affleck - Ben Affleck And Jennifer Garner Crash Superman-themed Kids' Party"	"e"
"Booty camp! Kim Kardashian displays her derriere as she hits the gym bright and  ..."	"e"
"Is Apple shifting tactics to take on Samsung? Firm launches 'cut-price' version of  ..."	"t"
"Channel Tunnel travellers experiencing a second day of misery following power  ..."	"b"
"PF Chang's Investigating Breach of Card Data"	"b"
"IMF chief Christine Lagarde charged with 'negligence' in £318m French political  ..."	"b"
"With 55%, 'The Amazing Spider-Man 2' Is The Worst Spidey Movie Yet"	"e"
"Coach Responds to Falling Sales By Raising Prices"	"b"
"Visionary or looney? Zuckerberg on spending spree"	"t"
"Facebook Oculus Deal Boosts Allure of Virtual-Reality Startups"	"t"
"Robert Downey Jr.'s Son Arrested For Drug Possession (UPDATE)"	"e"
"Kim Kardashian Wedding Dress Details Emerge"	"e"
"Whooping Cough Epidemic in California as Cases Surge"	"m"
"Russell Crowe - Russell Crowe Blasts Noah Critics"	"e"
"Adidas Profit Misses Estimates on Currency Swings, Golf Drop (1)"	"b"
"PetSmart Joins Petco, Stops Selling Pet Treats From China Amid FDA Concerns"	"m"
"If Ariana Grande Had A 'Problem' In 20 Different Musical Styles"	"e"
"""Full House"" Cast Reunites, Floods Instagram With Pictures From Dave Coulier's  ..."	"e"
"Netflix To Raise Prices For New Subscribers"	"b"
"JC Penney Gains as Citigroup Analyst Upgrades Chain to Buy (1)"	"b"
"Robin Thicke Apologizes To Estranged Wife Paula Patton During BET Awards  ..."	"e"
"World Is Ill-Prepared for Global Warming Impacts, UN Panel Says"	"t"
"Jake Gyllenhaal escorts sister Maggie down the red carpet at Met Gala in New  ..."	"e"
"Alien Designer HR Giger Dies"	"e"
"Is It Worth Making 'The Amazing Spider-Man 3'?"	"e"
"6 Things You Missed By Not Watching 2014's ACM Awards"	"e"
"Seth Rogen describes filming parody of Kim Kardashian and Kanye West's sexy  ..."	"e"
"Robert De Niro - Robert De Niro Opens Up About Father's Sexuality"	"e"
"iOS 8 Will Tell You Which Apps Are Killing Your Battery"	"t"
"Dollar Strengthens as Treasury Yields Boost Allure"	"b"
"Scottish island's water system shut down and Tesco runs out of ICE because too  ..."	"e"
"Seth Rogen and Zac Efron's Neighbours debuts with $51million at weekend box  ..."	"e"
"Yellen Favors Macroprudential Approach to Stability"	"b"
"Rapper Iggy Azalea leads the charge of Aussies nominated for MTV Video Music  ..."	"e"
"Katy Perry - Katy Perry Slapped With Copyright Infringement Lawsuit"	"e"
"Lady Gaga - Lady Gaga To Open Guy Gallery On 28th Birthday"	"e"
"Mad Men's Jon Hamm: ""There's Nothing Admirable About Don Draper"""	"e"
"Ancient Daddy Longleg Ancestor Had Four Eyes, Fossil Shows (VIDEO)"	"t"
"Angelina Jolie - Angelina Jolie made an honorary Dame"	"e"
"1 In 8 U.S. Children Experience Neglect, Emotional Or Physical Abuse"	"m"
"Terrible Net Neutrality Plan Will Get A Makeover, Still Be Terrible"	"t"
"U.S. childhood obesity rates have increased over past 14 years, according to study"	"m"
"Tila Tequila, Former Reality Star & Glamour Model, Is Pregnant!"	"e"
"Maureen Dowd Eats Some Pot Candy, Succumbs To Reefer Madness"	"e"
"Emerging Stocks Climb to Six-Month High on China as Rupee Gains"	"b"
"Jon Snow And Margaery Tyrell Look For Love On ""Match.com"""	"e"
"Emma Watson Is A Spiritual Universalist Who Believes In A Higher Power"	"e"
"Ericsson Shares Jump as Sales, Margins Beat Estimates"	"b"
"Stacy Keibler - Stacy Keibler to have kids 'as soon as possible'"	"e"
"Portuguese Bonds Advance With Ireland's Amid ECB Stimulus Bets"	"b"
"Abercrombie Is Finally Over Its Bizarre Obsession With Abs"	"b"
"Blackstone Quadruples Pinnacle Investment With $6.6 Billion Sale"	"b"
"Joan Rivers - Joan Rivers criticises Lena Dunham"	"e"
"Tranquility in Crude Repels Chaos-Loving Investors in Exchange-Traded Products"	"b"
"Barclays Said to Remove White From Daily Equities Role Amid Suit"	"b"
"Dave Bautista - Dave Bautista Cried At Landing Guardians Of The Galaxy Role"	"e"
"Lena Dunham waits for car in her BARE FEET after peplum minidress divides  ..."	"e"
"'Heathers The Musical' Is Not 'Heathers' The Movie, But It's Still Pretty 'Very'"	"e"
"P&G's Lafley Progresses on Cost Cuts With Sales Gain Elusive (1)"	"b"
"LOS ANGELES (AP) — Edgar Wright and ""Ant-Man"" are going their separate ways."	"e"
"Beyoncé - Beyonce tops Celebrity 100"	"e"
"7 Things to Know This Equal Pay Day"	"b"
"Kim Kardashian marches past waiting fans as she leaves Paris"	"e"
"P&G Plans to Shed 100 Brands to Focus on Top Performers"	"b"
"Florida Man Is First Case Of Chikungunya Virus Acquired In The U.S."	"m"
"New Rankings Reveal Teen Pregnancy Rates In Each State"	"m"
"Zaki's Review: Draft Day"	"e"
"Some Kashi, Bear Naked Products To Lose That 'All Natural' Label"	"b"
"Nintendo Says There's Nothing It Can Do About Unreleased Game's LGBT  ..."	"t"
"Darren Aronofsky - Darren Aronofsky: Noah to avoid cliché of Bible movies"	"e"
"Watch the 5000 meteoroids that bombard Earth each day in REAL TIME"	"t"
"Big Tobacco Keeps Pushing Into E-Cigarettes"	"m"
"Deal or No Deal model's distraught husband tried to kill himself at another firing  ..."	"e"
"Young people who take high doses of antidepressants are twice as likely to  ..."	"m"
"Facebook `Communicated Poorly': Sandberg"	"t"
"Practically All Of Hollywood Sang Goodbye To 'Chelsea Lately' On Its Final  ..."	"e"
"George Clooney - George Clooney's fiancee brings 'bright light' to everything"	"e"
"Economist Thomas Piketty 'got his sums wrong' in bestselling book"	"b"
"Mila Kunis fuels pregnancy rumours as she hides her frame in baggy sweater  ..."	"e"
"Seattle police release 35 never-before-scene photos from the scene of Kurt  ..."	"e"
"Valerie Harper Says She's Not Cancer-Free, 'Finally Got A Will' After Terminal  ..."	"e"
"Rob Kardashian - Rob Kardashian to move in with sister Khloe"	"e"
"Robert De Niro - Robert De Niro stopped filming for sport"	"e"
"Sony Tops Console Sales by Units, Microsoft First in Revenue (1)"	"t"
"Jay Z's master recordings 'at the centre of an alleged theft and extortion plot'"	"e"
"Target CEO Ouster Shows New Board Focus on Cyber Attacks: Retail"	"b"
"'Start Talking. Stop HIV.' Campaign Launched By Center For Disease Control  ..."	"m"
"Miley Cyrus Opts Out Of VMA Acceptance Speech To Advocate For Homeless  ..."	"e"
"Gold Shines Again as Hedge Funds Increase Holdings: Commodities"	"b"
"Robin Thicke shows off new super short hair a day before his Billboard  ..."	"e"
"Got Beef? Rapper T.I. and Floyd Mayweather Brawl In Las Vegas Fatburger  ..."	"e"
"David Letterman - David Letterman Sends Well Wishes To Departing Craig  ..."	"e"
"Pixar Announces Plans For 'Cars 3' And 'The Incredibles 2'"	"e"
"Breast cancer deaths plunge: British fall is the fastest in Europe in the last two  ..."	"m"
"Yellen Says 'High Degree' of Accommodation Still Needed"	"b"
"Arbitrage Alert Triggered as Shanghai-Hong Kong Gap Grows"	"b"
"Angelina Jolie Effect: Doctors warn over worrying rise in double mastectomies"	"e"
"AMD Unveils ARM-Based Server Chips to Go On Sale This Year (1)"	"t"
"German Stocks Tarred by War Find Buyers at Record Value"	"b"
"Turkey blocks Twitter access over graft recordings"	"b"
"The Amazing Spider-Man 2 earns Rs 41.7 crore in four days to set new Indian  ..."	"e"
"Iconic Playwright Claims Barbra Streisand Finds Gay Sex 'Distasteful'"	"e"
"The 'Game Of Thrones'/'How To Catch A Predator' Crossover That Needs To  ..."	"e"
"Patient With Second U.S. MERS Infection Traveled Through London, U.K. Health  ..."	"m"
"Jennifer Lawrence & Nicholas Hoult Agree To Ignore Each Other When They're  ..."	"e"
"Europe Stocks Rise After Fourth Quarterly Gain With BNP"	"b"
"Deadly Ebola epidemic spreads to Liberia as death toll hits 70"	"m"
"Netflix to Increase Prices as Earnings Jump Sends Shares Higher"	"b"
"Squeeze on earning power as workers' wages continue to fall behind inflation  ..."	"b"
"Three-parent babies 'could be reality within 2 years' as IVF techniques 'not unsafe'"	"m"
"Broadband Companies Nervous Over Latest Net Neutrality Push"	"t"
"FBI Investigating High-Frequency Traders: WSJ"	"b"
"Greenpeace Boards Rig Heading for Norway's Northernmost Drilling"	"b"
"US citizen in Guinea NOT infected with deadly Ebola virus after visiting two  ..."	"m"
"Box Files to Raise $250 Million in Cloud-Storage Share Sale"	"b"
"Selena Gomez's family 'opposed' to Justin Bieber reunion"	"e"
"The End Is Nigh: Monty Python Reunite For Final Round Of Gigs At The O2"	"e"
"Exclusive: Sundar Pichai, Head of Google's Android, on Apple, Samsung, and  ..."	"t"
"Chris Martin still loves Gwyneth Paltrow and wants to rediscover 'their romance"	"e"
"Kim Kardashian joins President Obama at USC Shoah Foundation event"	"e"
"Brad Pitt displays new tattoo of Rumi poem as he plays ball with Matthew  ..."	"e"
"High Cholesterol Levels May Make It Harder To Get Pregnant (STUDY)"	"m"
"Gwyneth Paltrow And Chris Martin's Split Angers Working Moms With Office Jobs"	"e"
"Amanda Bynes - Amanda Bynes Celebrates Birthday With Happy, Healthy  ..."	"e"
"Pop star Phil Collins donates the world's biggest private Alamo collection to  ..."	"e"
"Will Ferrell And Red Hot Chilli Peppers' Chad Smith Finish Their Feud With  ..."	"e"
"Stephen Colbert explains theTweet that launched #CancelColbert"	"e"
"Oculus VR Sued Over Virtual-Reality Technology Trade Secrets"	"t"
"Drink tequila, lose weight? How sugars found in the Mexican spirit have  ..."	"m"
"Michael Jackson - Michael Jackson's Son Keen To Make It In Hollywood On His  ..."	"e"
"Demi Lovato - Demi Lovato reveals her grandfather was gay"	"e"
"Jermaine Jackson Isn't A Fan Of Michael Jackson's Posthumous Album 'Xscape'"	"e"
"Tony Bennett - Tony Bennett designed Lady Gaga's new tattoo"	"e"
"L'wren Scott - L'Wren Scott's sister fumes over Los Angeles burial"	"e"
"Kanye West - Kanye West to host bachelor party in Ireland"	"e"
"â€˜Tammyâ€™ Proves No Match For â€˜Transformers: Age of Extinctionâ€™ At  ..."	"e"
"A Timeless Gift"	"t"
"Sprint Beats Sales Estimates Amid Fewer Customer Losses"	"t"
"Big Bang's Sara Gilbert Marries Longtime Girlfriend Linda Perry In ""Magical  ..."	"e"
"Carisa Ruscak, 14.5-Pound Baby, Born In Massachusetts"	"m"
"Skadden Advises Hillshire on $4.3 Billion Deal: Business of Law"	"b"
"US Stocks Fall as JPMorgan Earnings Overshadow Economy"	"b"
"Gwyneth Paltrow - Gwyneth Paltrow won't join Coldplay on tour"	"e"
"Kim Kardashian and Kanye West to wed THIS WEEK... in 'private courthouse  ..."	"e"
"Children's Brands In Fight To Keep Names Off E-Cigarettes"	"m"
"Idris Elba - Idris Elba and girlfriend welcome a baby boy"	"e"
"Begin Again - John Carney Shot Levine & Knightley In Times Square Without  ..."	"e"
"BofA on Brink of Burying Countrywide Woes as Accord Near"	"b"
"Amaya Gaming Soars Amid Reported Talks to Acquire PokerStars"	"b"
"He's back! First look at Henry Cavill as Man Of Steel in new Batman V Superman  ..."	"e"
"Facebook Adds Feature for Finding Nearby Friends on Mobile"	"t"
"Andi Dorfman's Engagement Ring Can Be Yours Too -- Get The Look!"	"e"
"Lew Urges US Housing-Finance Overhaul as Senate Bill Delayed"	"b"
"Pound Reaches 19-Month High Versus Euro on Carney Speech"	"b"
"Is Bradley Cooper The 'Master Manipulator' In Jennifer Esposito's Memoir?"	"e"
"EXCLUSIVE: The LAST picture of model Katie Cleary's husband shows him in  ..."	"e"
"Kathleen Sebelius Fights Claims White House Is 'Cooking The Books' On  ..."	"b"
"Another Sign 'Game Of Thrones' Will Be Around For Seasons 5 & 6"	"e"
"EBay Faces European Privacy Probes Over Cyber-Attack"	"t"
"Two And A Half Men - Angus T. Jones: 'I Was A Paid Hypocrite On Two And A  ..."	"e"
"Warren Buffett Helping Burger King Cut Its Tax Bill"	"b"
"Rodrigo Santoro Opens Up About The Price He Pays To Work In Hollywood  ..."	"e"
"Sexual Abuse Scandal And Lawsuit Spread Out Over Three More Hollywood  ..."	"e"
"Claire Holt quits The Originals after only one season"	"e"
"China's Southeast Asia Strategy Tested by Violent Protests in Vietnam"	"b"
"Twitter, Google Add Products in Rivalry for Mobile-Ad Dominance"	"t"
"Feud? Nicki Minaj Takes A Swipe At Iggy Azalea At BET Awards"	"e"
"Missing Malaysia Jet Said to Have Flown West With Beacon Off (2)"	"b"
"'The Amazing Spider-Man 2' Stuns Box-Office, Elizabeth Banks Does 'Walk of  ..."	"e"
"Jessica Alba, Inc."	"b"
"Not for the faint of heart! Megan Fox passes out upon meeting the inhuman  ..."	"e"
"Jessie J, Ariana Grande and Nicki Minaj premiere raunchy Bang Bang music  ..."	"e"
"Piers Morgan Delivers One Final Blow To Gun Violence In Last Show"	"e"
"S&P 500 Index Rises to 5th Quarterly Gain as Fed Signals Support"	"b"
"NASA Astronauts Spacewalk To Fix ISS Computer Problem (LIVESTREAM VIDEO)"	"t"
"Treasury Yield Curve Flattens Amid Fed Rate Speculation"	"b"
"Builders Worked on More US Homes Than Forecast in April"	"b"
"How Liza Minnelli's Rep Reacted To Shia LaBeouf's 'Cabaret' Arrest"	"e"
"Yahoo Nominates Three New Directors as Mayer's Pay Drops (1)"	"b"
"AC/DC guitarist Malcolm Young 'too sick to play live' according to friends"	"e"
"Amazon A Presence in Streaming Video, But Not Music (Yet)"	"b"
"After Long Search, Scientists Find Protein That Lets Sperm And Egg Hook Up  ..."	"m"
"Hello Hamptons! Khloe Kardashian lands in New York in preparation for filming  ..."	"e"
"Your Favorite Websites Could Have Warned You About Heartbleed, But Didn't"	"t"
"Miley Cyrus Gets 'A Little Help From Her Fwends' With Group Floyd Tattoo  ..."	"e"
"Kelly Clarkson Gives Birth To Daughter Named River Rose"	"e"
"Jessica Alba's Honest Co. Raises $70 Million to Fund Growth"	"b"
"James Franco Calls Times Theater Critic A 'Little Bitch'"	"e"
